"timestamp","btc_usd"
"2025-07-17T23:51:13.553888-03:00","120207.8"
"2025-07-17T23:52:13.634870-03:00","120222.70000000001"
"2025-07-17T23:53:13.516957-03:00","120222.20000000001"
"2025-07-17T23:54:14.856108-03:00","120222.20000000001"
"2025-07-17T23:55:13.695241-03:00","120249.90000000001"
"2025-07-17T23:56:13.716451-03:00","120249.90000000001"
"2025-07-17T23:57:13.474862-03:00","120251.6"
"2025-07-17T23:58:13.657022-03:00","120233.70000000001"
"2025-07-17T23:59:13.476672-03:00","120214.3"
"2025-07-18T00:00:13.674433-03:00","120183.3"
"2025-07-18T00:01:13.336459-03:00","120185.3"
"2025-07-18T00:02:13.374932-03:00","120194.8"
"2025-07-18T00:03:14.576581-03:00","120170.40000000001"
"2025-07-18T00:04:13.396808-03:00","120099.90000000001"
"2025-07-18T00:05:13.735855-03:00","120113.40000000001"
"2025-07-18T00:06:13.656310-03:00","120030.0"
"2025-07-18T00:07:13.615928-03:00","120049.70000000001"
"2025-07-18T00:08:13.554568-03:00","120052.90000000001"
"2025-07-18T00:09:13.417163-03:00","120064.8"
"2025-07-18T00:10:13.556465-03:00","120117.3"
"2025-07-18T00:11:13.495950-03:00","120094.90000000001"
"2025-07-18T00:12:14.675972-03:00","120111.6"
"2025-07-18T00:13:13.596679-03:00","120111.8"
"2025-07-18T00:14:13.614897-03:00","120129.5"
"2025-07-18T00:15:13.496616-03:00","120186.0"
"2025-07-18T00:16:15.503354-03:00","120178.40000000001"
"2025-07-18T00:17:14.666700-03:00","120194.5"
"2025-07-18T00:18:13.446683-03:00","120237.8"
"2025-07-18T00:19:13.525893-03:00","120237.8"
"2025-07-18T00:20:13.670165-03:00","120209.40000000001"
"2025-07-18T00:21:13.609067-03:00","120195.0"
"2025-07-18T00:22:13.570380-03:00","120195.0"
"2025-07-18T00:23:13.590046-03:00","120175.90000000001"
"2025-07-18T00:24:13.508670-03:00","120129.1"
"2025-07-18T00:25:13.431580-03:00","120124.3"
"2025-07-18T00:26:14.994090-03:00","120118.8"
"2025-07-18T00:27:13.473596-03:00","120116.20000000001"
"2025-07-18T00:28:13.594228-03:00","120092.70000000001"
"2025-07-18T00:29:13.473046-03:00","120140.40000000001"
"2025-07-18T00:30:13.656597-03:00","120138.8"
"2025-07-18T00:31:13.615654-03:00","120130.90000000001"
"2025-07-18T00:32:15.470009-03:00","120137.70000000001"
"2025-07-18T00:33:14.449903-03:00","120134.6"
"2025-07-18T00:34:13.371755-03:00","120137.5"
"2025-07-18T00:35:13.473069-03:00","120087.90000000001"
"2025-07-18T00:36:13.512782-03:00","120121.8"
"2025-07-18T00:37:13.372486-03:00","120140.3"
"2025-07-18T00:38:13.493107-03:00","120155.5"
"2025-07-18T00:39:13.591330-03:00","120170.20000000001"
"2025-07-18T00:40:13.412800-03:00","120213.70000000001"
"2025-07-18T00:41:13.495038-03:00","120229.5"
"2025-07-18T00:42:14.635340-03:00","120240.70000000001"
"2025-07-18T00:43:13.793798-03:00","120272.90000000001"
"2025-07-18T00:44:13.456034-03:00","120325.8"
"2025-07-18T00:45:13.393179-03:00","120325.8"
"2025-07-18T00:46:13.534100-03:00","120347.0"
"2025-07-18T00:47:13.456756-03:00","120435.90000000001"
"2025-07-18T00:48:13.457635-03:00","120471.1"
"2025-07-18T00:49:13.536049-03:00","120445.3"
"2025-07-18T00:50:13.497020-03:00","120438.1"
"2025-07-18T00:51:14.877631-03:00","120379.3"
"2025-07-18T00:52:13.498234-03:00","120314.8"
"2025-07-18T00:53:13.577998-03:00","120309.8"
"2025-07-18T00:54:13.518987-03:00","120317.5"
"2025-07-18T00:55:13.498878-03:00","120313.40000000001"
"2025-07-18T00:56:13.558028-03:00","120319.6"
"2025-07-18T00:57:13.618274-03:00","120303.40000000001"
"2025-07-18T00:58:13.380152-03:00","120303.90000000001"
"2025-07-18T00:59:13.518154-03:00","120303.90000000001"
"2025-07-18T01:00:14.819926-03:00","120314.20000000001"
"2025-07-18T01:01:13.661049-03:00","120285.20000000001"
"2025-07-18T01:02:13.500978-03:00","120285.5"
"2025-07-18T01:03:13.700465-03:00","120262.90000000001"
"2025-07-18T01:04:13.558512-03:00","120230.3"
"2025-07-18T01:05:13.641262-03:00","120212.8"
"2025-07-18T01:06:13.480505-03:00","120149.90000000001"
"2025-07-18T01:07:13.462546-03:00","120099.40000000001"
"2025-07-18T01:08:13.581076-03:00","120068.20000000001"
"2025-07-18T01:09:14.503026-03:00","120069.8"
"2025-07-18T01:10:13.582459-03:00","120069.8"
"2025-07-18T01:11:13.584254-03:00","120030.70000000001"
"2025-07-18T01:12:13.404237-03:00","120008.90000000001"
"2025-07-18T01:13:13.444180-03:00","119986.3"
"2025-07-18T01:14:13.444206-03:00","119934.40000000001"
"2025-07-18T01:15:13.602164-03:00","119982.40000000001"
"2025-07-18T01:16:13.324840-03:00","119966.5"
"2025-07-18T01:17:13.845188-03:00","119969.0"
"2025-07-18T01:18:16.802915-03:00","119939.40000000001"
"2025-07-18T01:19:13.444919-03:00","119939.70000000001"
"2025-07-18T01:20:13.604435-03:00","119948.5"
"2025-07-18T01:21:13.405275-03:00","119937.40000000001"
"2025-07-18T01:22:13.486238-03:00","119925.8"
"2025-07-18T01:23:13.647041-03:00","119944.8"
"2025-07-18T01:24:13.644934-03:00","119930.8"
"2025-07-18T01:25:13.506626-03:00","119919.40000000001"
"2025-07-18T01:26:13.507072-03:00","119924.0"
"2025-07-18T01:27:14.788574-03:00","119919.90000000001"
"2025-07-18T01:28:13.488890-03:00","119990.3"
"2025-07-18T01:29:13.567346-03:00","120027.5"
"2025-07-18T01:30:13.489460-03:00","120027.5"
"2025-07-18T01:31:13.647883-03:00","120092.20000000001"
